Fecha;Fondo;N;Peso;Var_Por;
7/12/2023;BOLSAINTERNACIONAL;1;98;0.393084693
8/12/2023;BOLSAINTERNACIONAL;1;98;0.696559399
1/1/2024;BOLSAINTERNACIONAL;1;98;-0.004848116
2/1/2024;BOLSAINTERNACIONAL;1;98;0.142368725
3/1/2024;BOLSAINTERNACIONAL;1;98;-0.363823982
4/1/2024;BOLSAINTERNACIONAL;1;98;-0.299851383
5/1/2024;BOLSAINTERNACIONAL;1;98;-0.013454663
8/1/2024;BOLSAINTERNACIONAL;1;98;0.792726103
9/1/2024;BOLSAINTERNACIONAL;1;98;0.083166675
1/2/2024;BOLSAINTERNACIONAL;1;98;0.143667402
2/2/2024;BOLSAINTERNACIONAL;1;98;1.277595524
5/2/2024;BOLSAINTERNACIONAL;1;98;0.179050425
6/2/2024;BOLSAINTERNACIONAL;1;98;0.308434327
7/2/2024;BOLSAINTERNACIONAL;1;98;0.318700113
8/2/2024;BOLSAINTERNACIONAL;1;98;-0.05066271
9/2/2024;BOLSAINTERNACIONAL;1;98;0.079733245
1/3/2024;BOLSAINTERNACIONAL;1;98;0.562031719
4/3/2024;BOLSAINTERNACIONAL;1;98;-0.219684863
5/3/2024;BOLSAINTERNACIONAL;1;98;-0.750658333
6/3/2024;BOLSAINTERNACIONAL;1;98;0.165702478
7/3/2024;BOLSAINTERNACIONAL;1;98;0.587826772
8/3/2024;BOLSAINTERNACIONAL;1;98;-0.176028787
1/4/2024;BOLSAINTERNACIONAL;1;98;0.057776255
2/4/2024;BOLSAINTERNACIONAL;1;98;-0.488386206
3/4/2024;BOLSAINTERNACIONAL;1;98;-0.476358875
4/4/2024;BOLSAINTERNACIONAL;1;98;-0.664788743
5/4/2024;BOLSAINTERNACIONAL;1;98;0.315371365
8/4/2024;BOLSAINTERNACIONAL;1;98;-0.050901672
9/4/2024;BOLSAINTERNACIONAL;1;98;0.10530811
1/5/2024;BOLSAINTERNACIONAL;1;98;-0.359610727
2/5/2024;BOLSAINTERNACIONAL;1;98;0.603553285
3/5/2024;BOLSAINTERNACIONAL;1;98;0.674377536
6/5/2024;BOLSAINTERNACIONAL;1;98;0.743863867
7/5/2024;BOLSAINTERNACIONAL;1;98;0.302938911
8/5/2024;BOLSAINTERNACIONAL;1;98;0.12236335
9/5/2024;BOLSAINTERNACIONAL;1;98;0.131218602
3/6/2024;BOLSAINTERNACIONAL;1;98;0.107322523
4/6/2024;BOLSAINTERNACIONAL;1;98;0.038941587
5/6/2024;BOLSAINTERNACIONAL;1;98;0.999675215
6/6/2024;BOLSAINTERNACIONAL;1;98;0.195949699
