Fecha;Fondo;Ticker;accion;porcentaje;Modif_porc;Peso_absoluto;Precio;banco;cnmv
2024-09-11 12:58:10.598191;DIVIDENDO;MUV2.HA;MUENCHENER RUECKVER EUR 8.440 2,57 7.731 2,25;2.35;0.004579517069109171;0.010761865112406552;482.6;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;REP.MC;REPSOL SA EUR 6.257 2,44 7.447 3,06;2.35;0.0008609556607834512;0.0020232458028411103;11.625;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;ROG.SW;ROCHE HOLDINGS CHF 2.543 1,39 2.177 1,20;2.35;-0.0003718854592784154;-0.0008739308293042763;268.8;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;SAN.PA;SANOFI SA EUR 8.308 4,56 7.895 4,34;2.35;-0.009660920628906952;-0.02270316347793134;104.56;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;T;AT_T INC USD 7.603 2,21 6.363 2,23;2.35;-0.018885306310456016;-0.04438046982957164;21.3;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;BMY;BRISTOL-MYRS SQUIBB USD 7.437 2,26 9.379 2,73;2.26;-0.010349025974025934;-0.02338879870129861;48.77;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;NESN.SW;NESTLE CHF 7.710 2,24 -- --;2.23;-0.006115515288788132;-0.013637599093997534;87.76;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;NOTA.F;NOVARTIS CHF 4.228 2,32 -- --;2.22;0.0;0.0;103.5;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;NDA-SE.ST;NORDEA BANK SEK 5.712 2,00 3.022 1,24;2.19;-0.008389261744966443;-0.01837248322147651;118.2;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;VIE.PA;VEOLIA ENVIRONNEMENT EUR 7.150 2,08 5.928 2,0;2.15;-0.001355472721111579;-0.0029142663503898946;29.47;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;ABBV;ABBVIE INC USD 6.720 2,76 6.550 3,78;2.14;-0.022673689490845157;-0.048521695510408636;194.83;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;CME;CME GROUP USD 4.179 2,61 -- --;2.12;-0.006957158549981609;-0.014749176125961012;216.96;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;DTE.DE;DEUTSCHE TELEKOM AG EUR 4.550 2,84 3.963 2,32;2.12;0.005744925315970974;0.012179241669858466;26.26;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;EDP.LS;ENERGIAS DE PORTUGAL EUR 3.226 2,01 3.416 2,00;2.03;0.010086100861008482;0.020474784747847218;4.106;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;SYY.BE;SYSCO CORPORATION USD 6.625 2,02 5.101 1,48;2.02;-0.021414482952944635;-0.043257255564948166;69.46;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;RKT.L;RECKITT BENCKISER GBP 5.185 2,60 5.661 3,27;2.01;0.011285682673157778;0.022684222173047133;4570.0;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;G14.MU;SIGNIFY NV EUR 8.368 2,55 7.085 2,06;2;0.0;0.0;20.34;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;DRI;DARDEN RESTAURANTS USD 3.360 1,18 -- --;1.99;0.005076794550478709;0.010102821155452631;156.4;IBERCAJA;NOSE
2024-09-11 12:58:10.598191;DIVIDENDO;PG;PROCTER  GAMBLE USD 3.864 1,51 -- –;1.7;-0.018561223915855688;-0.03155408065695467;174.49;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;ENL.DE;ENEL SPA EUR 5.048 1,54 -- --;1.54;-0.003671279299632844;-0.00565377012143458;7.056;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;DG.PA;VINCI SA EUR 2.687 1,10 -- --;1.44;0.0004551661356396119;0.0006554392353210411;109.9;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;RIO.L;RIO TINTO PLC GBP 1.956 1,19 1.833 1,15;1.44;0.015237886428414822;0.021942556456917343;4630.5;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;KPN.AS;KONINKLIJKE KPN EUR 4.515 2,82 3.880 2,28;1.39;0.0024025627335824604;0.0033395621996796195;3.755;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;7203.T;TOYOTA MOTOR JPY 4.386 1,34 3.890 1,13;1.34;-0.03100620124024805;-0.04154830966193239;2422.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;G.MI;ASSICURAZIONI GENERA EUR 3.753 2,34 3.137 1,84;1.28;-0.00040032025620502656;-0.000512409927942434;24.97;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;DIVIDENDO;VOD.L;VODAFONE GROUP GBP 4.801 3,00 4.187 2,46;0.34;0.014573396926338026;0.0049549549549549295;76.58;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;JPM;JPM CHASE USD 1.885 8,07 1.983 7,38;7.01;-0.0001945903872348319;-0.0013640786145161716;205.52;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;V;VISA INC USD 676 5,68 496 5,73;5.05;-0.01370295086563387;-0.06919990187145104;281.43;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;MA;MASTERCARD INC USD 205 3,18 -- --;4.88;-0.006434162534322336;-0.031398713167493;484.88;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;INGA.AS;ING GROEP NV EUR 1.706 7,31 1.628 6,06;3.89;0.004002501563477066;0.015569731081925785;16.054;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;BAC;BANK OF AMERICA USD 1.850 7,92 1.630 6,06;3.51;-0.016929735234215863;-0.05942337067209768;38.615;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;AXP;AMERICAN EXPRESS USD 291 2,45 -- --;3.34;0.026587075217993666;0.08880083122809884;251.945;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;CS.PA;AXA SA EUR 324 4,10 276 4,29;3.27;0.009725400457665798;0.03180205949656716;35.3;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;BLK;BLACKROCK INC USD 129 1,63 -- --;3.23;-0.013396241358632351;-0.043269859588382496;871.99;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;GS;GOLDMAN SACHS USD 167 2,12 130 2,01;3.2;0.002526063408473031;0.008083402907113698;468.31;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;MS;MORGAN STANLEY USD 99 1,26 -- --;3.19;-0.003053198095632392;-0.00973970192506733;96.325;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;WFC;WELLS FARGO USD 150 1,90 -- --;3.09;-0.013531047265987098;-0.04181093605190013;53.22;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;ALV.DE;ALLIANZ SE EUR 1.070 4,58 1.781 6,62;3.01;0.001413927182750209;0.0042559208200781285;283.3;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;BNP.PA;BNP PARIBAS EUR 61 0,74 58 0,69;2.85;0.006915406883242195;0.01970890961724026;62.61;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;GCO.MC;CATALANA OCCIDENTE S EUR 234 2,96 201 3,12;2.85;-0.014066496163682973;-0.040089514066496475;38.55;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;NDA-SE.ST;NORDEA BANK SEK 100 1,21 85 1,00;2.85;-0.008389261744966443;-0.023909395973154363;118.2;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;HSBA.L;HSBC HOLDINGS GBP 68 0,82 73 0,86;2.58;0.00015408320493069758;0.0003975346687211998;649.1;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;RYC.DU;ROYAL BK CANADA USD 276 2,38 277 2,33;2.54;0.005110421609782828;0.012980470888848383;110.14;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;A5G.IR;AIB GROUP EUR 250 1,89 -- --;2.33;-0.0038095238095237284;-0.008876190476190288;5.23;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;MCO;MOODY`S CORP USD 64 0,81 -- --;2.29;-0.012682281984549897;-0.029042425744619262;478.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;ZURN.SW;ZURICH INSURANCE CHF 365 1,57 919 3,42;2.28;0.006633165829145751;0.01512361809045231;500.8;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;SPGI;S_P GLOBAL USD 183 2,22 173 2,04;2.22;-0.013520530820271345;-0.030015578421002387;512.92;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;PRU.L;PRUDENTIAL GBP 835 3,58 934 3,48;2.18;0.019620884602594063;0.04277352843365506;613.2;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;DNB.OL;DNB ASA NOK 54 0,69 -- --;2.17;-0.011644154634373545;-0.025267815556590592;212.2;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;AGN.AS;AEGON EUR 132 1,52 -- --;2.14;-0.004469273743016764;-0.009564245810055876;5.346;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;DB1.DE;DEUTSCHE BOERSE AG EUR 213 2,69 209 3,25;1.9;-0.006756756756756647;-0.012837837837837629;205.8;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;UBS;UBS GROUP AG CHF 79 1,00 69 1,08;1.82;0.009779951100244539;0.017799511002445062;28.91;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;G.MI;ASSICURAZIONI GENERA EUR 68 0,86 86 1,33;1.77;-0.00040032025620502656;-0.000708566853482897;24.97;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;CB;CHUBB USD 155 1,15 -- --;1.71;-0.022987320894753114;-0.039308318730027825;284.34;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;GLE.PA;SOCIETE GENERALE SA EUR 65 0,79 60 0,70;1.56;-0.0006879156156845021;-0.0010731483604678232;21.79;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;ADM.L;ADMIRAL GROUP GBP 76 0,66 -- --;1.29;0.002460456942003515;0.0031739894551845345;2852.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;C;CITIGROUP USD 1.177 5,04 1.017 3,78;1.29;-0.017773943054357224;-0.022928386540120818;56.92;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;AMUN.PA;AMUNDI S.A. EUR 89 1,12 200 3,11;1.14;-0.003782148260211801;-0.004311649016641453;65.85;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;AAGIY;AIA GROUP USD 63 0,48 -- --;0.99;0.003652300949598299;0.003615777940102316;27.48;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;IESJ.F;INTESA SANPAOLO EUR 106 0,98 144 1,09;0.98;-0.00909090909090906;-0.008909090909090879;21.8;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;FINANCIERO;LSEG.L;LONDON STOCK EXCHANG GBP 75 0,69 -- --;0.69;0.0;0.0;10375.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;MSFT;MICROSOFT USD 10.983 2,82 9.203 2,65;3.87;0.011757605021728644;0.04550193143408986;419.07;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;NVDA;NVIDIA CORP USD 12.145 1,94 -- --;3.48;0.054116558741905726;0.18832562442183193;113.95;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;V;VISA INC USD 4.021 1,03 3.664 1,06;3.44;-0.01370295086563387;-0.04713815097778051;281.43;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;GOOG;ALPHABET INC USD 11.150 2,86 8.892 2,56;3.21;0.01083261115925605;0.03477268182121192;151.635;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;PG;PROCTER  GAMBLE USD 3.864 1,51 -- –;2.79;-0.018561223915855688;-0.05178581472523737;174.49;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;UNA.AS;Unilever PlC EUR;2.74;-0.007770270270270285;-0.02129054054054058;58.74;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;HEIA.AS;HEINEKEN NV EUR 13.055 2,65 13.374 2,49;2.58;0.0061079892499389206;0.015758612264842417;82.36;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;SPGI;S_P GLOBAL USD 8.268 1,54 -- --;2.57;-0.013520530820271345;-0.03474776420809735;512.92;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;KO;COCA COLA USD 4.037 1,04 3.664 1,06;2.52;-0.009014675052410846;-0.022716981132075334;70.905;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;LRCX;LAM RESEARCH CORP USD 9.487 1,43 -- --;2.51;0.021153425556345376;0.05309509814642689;747.035;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;AAPL;APPLE INCORPORATED USD 13.213 2,39 13.781 2,69;2.51;0.00557448548453035;0.013991958566171178;221.337;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;0700.HK;TENCENT HOLDINGS HKD 8.027 1,45 -- --;2.49;0.004340748779164313;0.010808464460119141;370.2;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;ASML.AS;ASM HOLDING EUR;2.49;0.0380669144981413;0.09478661710037184;698.1;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;NESN.SW;NESTLE CHF 9.676 2,49 9.136 2,63;2.49;-0.006115515288788132;-0.015227633069082449;87.76;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;EL;ESTEE LAUDER USD 13.497 2,44 11.861 2,32;2.37;-0.016327968988605668;-0.038697286502995434;83.74;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;KHC;KRAFT HEINZ USD 9.715 1,98 -- --;2.37;-0.014498873873873889;-0.03436233108108112;35.005;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;MC.PA;LOUIS VUITTON EUR 8.941 1,62 8.041 1,57;2.37;-0.0088177661659046;-0.020898105813193905;607.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;MDT;MEDTRONIC USD 13.487 2,51 4.283 0,93;2.37;-0.0104407077700845;-0.024744477415100267;90.04;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;NKE;NIKE INC USD 17.740 3,21 18.132 3,54;2.37;-0.0035856063516455515;-0.008497887053399957;77.81;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;OR.PA;LOREAL EUR 8.188 1,48 7.787 1,52;2.37;-0.023502854866551647;-0.0557017660337274;367.7;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;PEP;PEPSICO INC USD 3.038 0,66 -- --;2.37;-0.015696530003936768;-0.03720077610933014;175.019;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;RKT.L;RECKITT BENCKISER GBP 11.106 2,85 5.783 1,67;2.37;0.011285682673157778;0.026747067935383933;4570.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;BABA;ALIBABA GROUP USD 9.334 1,82 -- --;2.17;0.010083532219570392;0.02188126491646775;84.645;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;DIS;WALT DISNEY CO USD 10.456 1,89 9.858 1,93;2.1;-0.004875565610859859;-0.010238687782805705;87.969;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;JNJ;JOHNSON  JOHNSON USD 1.121 1,63 1.031 1,69;2.05;-0.011261799498147873;-0.023086688971203136;165.495;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;CL;COLGATE- PALMOLIVE C USD 7.062 1,32 -- --;1.98;-0.010342568326469523;-0.020478285286409655;105.735;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;AMZN;AMAZON.COM USD 10.546 2,71 9.328 2,69;1.96;0.010192147034252207;0.019976608187134325;181.38;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;RMS.PA;HERMES INTERNATIONAL EUR 7.023 1,27 6.544 1,28;1.93;0.004219409282700422;0.008143459915611814;1904.0;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;LLY;LILLY USD 8.598 1,60 -- --;1.8;0.019495145631068016;0.03509126213592243;918.82;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;CFRZ.XC;CIE FINANCIERE RIC CHF 10.866 2,03 4.852 1,06;1.77;-0.0016827934371054997;-0.0029785443836767346;118.65;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;MCD;MCDONALD CORP USD 1.146 1,67 176 0,29;1.74;-0.012153671850859903;-0.021147389020496232;287.73;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;EW;EW LIFESCIENCES USD 12.763 2,31 13.367 2,61;1.71;0.012064343163538908;0.020630026809651533;67.95;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;EL.PA;ESSILORLUXOTTICA EUR 11.229 2,03 10.315 2,02;1.49;-0.004755111745126011;-0.0070851165002377555;209.3;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;MOV.F;MONCLER SPA EUR 7.798 1,45 6.094 1,33;1.39;0.013165890216730924;0.018300587401255983;50.02;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;ISRG;INTUITIVE SURGICAL USD 2.899 0,74 2.769 0,80;1.37;0.0052453328927803645;0.0071861060631091;486.78;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;CRM;SALESFORCE.COM USD 3.793 0,69 2.914 0,57;1.36;0.009506012349691272;0.01292817679558013;248.5;IBERCAJA;NOSE
2024-09-11 12:58:10.599191;GLOBAL;PYPL;PAYPAL HOLDINGS INC USD 5.788 1,49 4.027 1,16;1.36;0.0021060275962238232;0.0028641975308644;68.995;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;ADBE;ADOBE USD 8.510 1,54 8.597 1,68;1.21;-0.0017494081604233313;-0.002116783874112231;573.475;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;SBUX;STARBUCKS USD 6.654 1,71 10.315 2,97;1.18;0.03492607670880642;0.04121277051639157;96.6;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;ABT;ABBOTT LABORATORIES USD 4.997 0,93 -- --;1.01;-0.011698403210656686;-0.011815387242763252;115.74;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;0A4J.L;ASTRAZENECA GBP 4.884 0,99 -- --;0.99;-0.011655874190564384;-0.01153931544865874;80.13;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;META;META PLATFORMS USD 3.215 3,00 4.733 5,55;0.97;0.006240218704807895;0.006053012143663658;507.94;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;ITX.MC;INDITEX EUR 10.526 1,90 9.754 1,91;0.92;0.04537597234226451;0.04174589455488335;48.38;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;MRK;MERCK_CO INC USD 4.760 0,89 -- --;0.9;-0.006728518165264859;-0.006055666348738374;114.554;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;CMC.F;JPM CHASE USD 4.315 0,88 -- --;0.88;-0.007460265974699944;-0.0065650340577359505;183.6;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;GUI.DE;DIAGEO GBP 4.342 0,88 -- --;0.88;0.0029411764705882647;0.002588235294117673;28.985;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;SAP.DE;SAP SE EUR 7.571 1,66 -- --;0.87;0.00976420484055259;0.008494858211280753;194.42;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;RACE.MI;FERRARI NV EUR 5.080 1,11 -- --;0.78;-0.0035319048740287263;-0.0027548858017424067;423.2;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;GLOBAL;3690.HK;MEITUAN HKD 388 0,07 -- --;0.05;0.004205214465937763;0.00021026072329688816;119.4;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;9983.T;FAST RETAILING JPY 667 4,97 664 5,17;9.32;-0.01695692025664528;-0.158038496791934;42900.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8035.T;TOKYO ELECTRON JPY 636 4,74 400 3,11;5.67;-0.0022461814914645105;-0.012735849056603774;22210.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6857.T;ADVANTEST JPY 2.384 2,61 549 1,00;4.42;-0.023054755043227664;-0.10190201729106628;5763.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;9984.T;SOFTBANK GROUP JPY 242 1,80 261 2,04;4.2;0.003952569169960474;0.016600790513833993;7874.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;9433.T;KDDI JPY 2.510 2,76 2.195 2,27;3.92;-0.017620232172470978;-0.06907131011608623;4739.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6762.T;TDK JPY 1.652 1,81 797 1,46;3.6;-0.025732826135600805;-0.0926381740881629;8708.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4063.T;SHIN-ETSU CHEMICAL JPY 2.220 2,43 640 1,17;3.42;-0.012381123272923022;-0.04234344159339674;5504.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6098.T;RECRUIT HOLDINGS JPY 1.788 1,95 648 1,18;3.01;-0.011382304623327857;-0.034260736916216845;8425.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6367.T;DAIKIN INDUSTRIES JPY 431 3,21 390 3,04;2.53;-0.007976366322008863;-0.02018020679468242;16790.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6954.T;FANUC JPY 234 1,74 228 1,77;2.37;-0.020526315789473684;-0.048647368421052634;3722.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4543.T;TERUMO JPY 2.416 2,65 3.285 3,40;2.36;-0.024831568816169394;-0.058602502406159766;2533.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6758.T;SONY GROUP JPY 2.499 2,73 1.379 2,52;2.33;-0.002652519893899204;-0.006180371352785146;13160.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4568.T;DAIICHI SANKYO JPY 1.067 1,17 --;2.21;-0.014028436018957346;-0.031002843601895733;5201.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6971.T;KYOCERA CORP JPY 2.433 2,66 1.347 2,46;2.05;-0.011528229382205143;-0.023632870233520543;1672.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7733.T;OLYMPUS CORP JPY 970 1,06 356 0,65;1.88;-0.011464716347104172;-0.02155366673255584;2500.5;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7203.T;TOYOTA MOTOR JPY 2.622 2,88 2.587 2,68;1.84;-0.03100620124024805;-0.05705141028205642;2422.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7974.T;NINTENDO JPY 809 0,88 623 1,14;1.83;-0.0202729044834308;-0.03709941520467837;7539.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4519.T;CHUGAI PHARMA JPY 130 1,18 120 0,77;1.82;-0.015795868772782502;-0.028748481166464154;6480.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4901.T;FUJIFILM HOLDINGS JPY 94 0,60 665 0,82;1.81;-0.010761154855643044;-0.019477690288713913;3769.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4503.T;ASTELLAS PHARMA INC JPY 1.179 1,29 478 0,87;1.8;-0.006700167504187605;-0.01206030150753769;1779.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8058.T;MITSUBISHI CORP JPY 755 0,96 766 0,94;1.68;-0.02848156561244103;-0.04784903022890093;2780.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;2413.T;M3 INC JPY 307 2,28 206 1,60;1.66;-0.028592647604901596;-0.04746379502413665;1308.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8001.T;ITOCHU CORP JPY 387 2,88 313 2,44;1.64;-0.01809297411516112;-0.029672477548864238;7435.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6902.T;DENSO JPY 792 0,87 -- --;1.51;-0.03057199211045365;-0.04616370808678501;1966.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7832.T;BANDAI NAMCO HOLDING JPY 1.033 1,13 422 0,77;1.51;-0.025507068223724647;-0.038515673017824215;3171.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8766.T;TOKIO MARINE HOLDING JPY 126 1,14 121 0,77;1.5;-0.01604696673189824;-0.02407045009784736;5028.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4452.T;KAO CORP JPY 844 0,92 566 1,03;1.44;-0.017528858486532708;-0.025241556220607097;6894.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;3382.T;SEVEN_HOLDINGS JPY 1.202 1,31 750 1,37;1.39;-0.02841429880843263;-0.03949587534372136;2120.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;4091.T;NIPPON SANSO HOLDING JPY 482 0,61 456 0,56;1.34;0.0019673421207948064;0.0026362384418650406;5093.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6861.T;KEYENCE CORP JPY 1.354 1,48 640 1,17;1.32;-0.0006302190011028833;-0.000831889081455806;63430.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8031.T;MITSUI JPY 1.418 1,55 894 1,64;1.32;0.00389242745930644;0.005138004246284501;2837.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7267.T;HONDA MOTOR JPY 869 0,95 -- --;1.25;-0.030272452068617558;-0.037840565085771945;1441.5;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;7741.T;HOYA JPY 901 0,98 225 0,41;1.25;-0.013936366026820931;-0.017420457533526165;18750.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;6383.T;DAIFUKU JPY 1.001 1,09 272 0,50;1.22;0.0015640273704789834;0.0019081133919843596;2561.5;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;8830.T;SUMITOMO REALTY DEVE JPY 705 0,87 728 0,75;1.19;-0.019747899159663865;-0.023499999999999997;4666.0;IBERCAJA;NOSE
2024-09-11 12:58:10.600185;JAPON;2502.T;ASAHI GROUP HOLDINGS JPY 610 0,67 268 0,49;1.12;-0.025801827629457087;-0.02889804694499194;5437.0;IBERCAJA;NOSE
